id,text,bio,label,lang
es_727,"Y ojo! No hablo de temas como la prostitución o la explotación reproductiva, porque el feminisimo debe ser abolicionista de todas las formas de violencia y estas dos lo son, sino de temas de debate como la ley trans, la teoría Queer, la lucha de clases, antirracismo, etc.",I really like komodo dragons.,0,es
es_1887,"Es la semana del #GayPride y la dedicaré al #QueerArt, entendido como #arte de temática #queer o realizado por artistas #LGTBIQ+.

Rompiendo con el #tabú #gay.

🖼""Dorando a los acróbatas"" (1935)
👨🏽‍🎨 Paul #Cadmus.
🎨Óleo y temple sobre tabla.
🏛@USER de #NewYork.

Sigue👇🏽 URL","Pintor daltónico que habla de arte. Confundo el azul cerúleo, el verde esmeralda y el rojo bermellón: las que lío pintando son de traca!",0,es
es_1756,"Orgulloso
#pride #lgbt #lgbtq #queer #loveislove #loveswin #rainbowpride #gay #unicorn #gaypride #prideparade #pridemonth #lesbian #gaygirls #pride2020 #orgullo #orgullogay #pride🌈 #gay🌈 URL","Arquitecto, Paisajista, Urbanista, Constructor, Asesor Inmobiliario, Cantante, Actor, Bailarín, Corredor, Ciclista, Nadador, Amigo, Hijo, Tio, Hermano, uno más.",0,es
es_306,"Coñ0! Iba a ver quién era un tal Otto Más para felicitarle por unos podcast llamados ""Grandes Maricas de la Historia"" (tiene mucho humor y se aprende bastante) y me tiene bloqueado. Si no he interactuado con el en la P. vida. Vaya panda de maricas divas nos rodean! #OrgulloLGTBI URL","Gay, antiqueer, patino bastante. Irene Montero. 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮. A la primera falta de respeto, block. Esto son mis opiniones, no las tuyas.",0,es
es_242,"@USER @USER No, tienes razón @USER le deben de doler las rodillas pero de arrodillarse al lobby queer, por haber propuesto esta ley trans tan contraria al derecho de las mujeres... Vergüenza ajena me da esta foto. URL","Apartad la mentira y la guerra será la guerra y no un juego; de otro modo, se convierte en la diversión predilecta de la gente ociosa y ligera.. (Guerra y Paz)",0,es
es_2017,"Hoy #17M en #DiaContralaLGTBIfobia recordamos a todas las que sufren y han sufrido por discriminación por razón de orientación,género o identidad #Lesbianas #Gais #Transexuales #Bisexuales #Intersexuales #Queer #NoBinarios 🏳️‍⚧🏳️‍🌈.
Basta ya! de violaciones de nuestros derechos! URL",Plataforma que agrupa a colectivos y activistas queer para la convocatoria de un Orgullo Crítico en Madrid 👉 manifestación 28J a las 19:30h en Plaza Elíptica,0,es
es_1160,"🏳️‍🌈 Los derechos del colectivo #LGTBIQ + no son los mismos en todo el #mundo. En algunos países las personas #homosexuales, #transexuales o #queer son perseguidas y castigadas con penas de prisión.
 
🌍 Os lo explicamos en este mapa interactivo 👀👇

URL",El diario de los jóvenes lectores | Una noticia de actualidad global cada día | Información de contexto para entender el mundo | En catalán: @USER,0,es
es_1511,"@USER @USER @USER Con la ley trans del 2007 estaban asegurados los derechos de los transsexuales, esta ley esta basada en el generalísimo Queer","radfem ♀️ republicana ❤️💛💜
feminazi para los de derechas, terf para los iluminados 
no a la ley trans",0,es
es_921,"@USER @USER @USER @USER 
CESAD a #PamAngelaNoConMiDinero que habla de falsa diversidad y elude el debate serio sobre la infame ley trans mientras insulta a #Mujeres defensoras de #derechos con jerga corporativa #queer URL","Experta, Data fan, la alegría de la huerta",0,es
es_751,"Despues q porq uno se quiere ir de #Colombia como no me voy a querer ir hijos de puta si me tienen aborrecio con su maldita #Transfobia y su marica enamoramiento q tienen hacia mi.

En este pais vive pura gente Infeliz q les arde el orto verme feliz!
Pero asi me van a ver putos🙂","#Mercenario_Informatico🌐
I am a Developer and I am currently learning #Architecture #SoftwareEngineer
Remote= 🇨🇴🇲🇽🇬🇧🇺🇸🇭🇳🇨🇦🇦🇺🇪🇺 🇯🇵🇳🇮",0,es
es_1820,"Pasado mira al presente #gay #lesbiana #bisexual #transexual #intersexual #queer #LGBTIQ #génerobinario #pride #gaypride #madridgaypride #orgullouniversitario
#orgullolgtbq #orgullogay #loveislove🌈 URL URL","Realizador, fotógrafo y formador tecnológico en Madrid y Moscú. Asistente de JM Mellado- Blog URL Muy comprometido con los derechos sociales",0,es
es_547,"No sé ustedes pero hoy me siento muy #maricón

Gracias @USER por los presentes de #Navigay2022

#OrgulloLGTBI #Pride2022 

Happy pride!!!! URL",Estudio la Tierra gracias a la educación que recibí en la @USER. Soy #Puma y cofundador de @USER,1,es
es_1123,En caso de que alguien no se hubiera o hubiese dado cuenta somos bolleras y #OrgulloSiempre. #OrgulloLGTBI URL,"Eterna estudiante de veterinaria y gay 


Bierzo ceibe",0,es
es_2005,"Apoyamos a @USER con su material investigativo, en la lucha contra la corrupción. Lo que no apoya el pueblo, es que quieran meterle en la cabeza el mariconismo #LGTBI  esa vaina nunca será bien visto por nosotros. URL",,0,es
es_570,"¿será que llego a 1.000 seguidores este finde?
—
#Orgullo #OrgulloLGTBI #NoQueer #Feministas 
#Geología #Ingeniería #Filosofía #Política #América #Europa #Alemania #Venezuela #Marxistas #Comunistas","mestizo-americano, andino-alemán, geólogo, escritor, pensador materialista, doctorante y maricón #NoQueer #NoTERF ❤💛💜",0,es
es_1666,"Han discutido dos en la calle, entre un peatón que cruzaba un paso de peatones y un conductor. El del coche ha gritado al otro antes de acelerar e irse ""maricón"". Mientras esa palabra siga usándose como insulto seguirá siendo necesario el #OrgulloLGTBI y seguir luchando. #pride",33. Doctor en Historia Moderna. House of Derma. 📚,0,es
es_539,"Hoy es la #MarchaDelOrgullo2022 de la CDMX. Para los despistados que preguntan porqué maricones, lenchas, y demás fauna y flora marcha, la respuesta: es una protesta sí, y también se convirtió en una celebración por la existencia. Mucho se ha logrado, y falta más. #OrgulloLGTBI URL","PhD (c) Anthropology at @USER. Design, infrastructures, food, futures. Teaching at @USER and I write in @USER. URL",0,es
es_747,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER yo lo sé

y apoyo a las personas #transexuales en sus derechos

pero no a la horda queer ni a las personas #transgéneras","mestizo-americano, andino-alemán, geólogo, escritor, pensador materialista, doctorante y maricón #NoQueer #NoTERF ❤💛💜",0,es
es_1766,"Nos digan lo que nos digan llenas de #Orgullo por quienes somos
#Pride #PrideM
#Orgullo2020 #OrgulloLGTBI 
#ChillingEve
#KE #killingevequeers #killingeve3 URL",La vida es corta 🌈🌹🔥🖤,0,es
es_214,"@USER @USER ¿Por qué la ley trans facilita q padres homófobos, q prefieren tener ""una niña"" antes q un hijo ""maricón"", realicen terapias de conversión sobre sus hijos?
¿Por qué se permite que madres y padres luzcan a sus ""niños trans"" en redes, vulnerando su derecho a la intimidad?",,0,es
es_1576,"Todos/as debemos combatir la #transfobia en el Ecuador. ¡Basta de violencia y vulneración de derechos! 

Las entidades correspondientes deben sancionar a los agresores. 

.@USER @USER @USER URL",#DerechosHumanos #Igualdad #NoDiscriminación #Psicología #Educación #SaludMental #Filosofía #Literatura,0,es
es_1555,"@USER @USER @USER @USER @USER @USER @USER Claro pero de que izquierda hablamos? de una izquierda que venda a los trabajadores y que su lucha principal sea el feminismo, la ley trans y los queers? Y dejar de lado la lucha obrera y los problemas que afectan de verdad a nuestra clase?",F.O. 4º curso de grado en Historia,0,es
es_1615,"#orgullolgtbi 
En el dia de la #MarchaDelOrgullo virtual les recuerdo que pueden aún conseguir el libro de Arte #queer en América Latina e Iberoamérica 
👇 URL URL","-Crítica/Investigadora de Cine en @USER 
-Colaboradora en Revistas web
-ex Columnista de Cine en Cartelera @USER 
-Gestión Cultural
-Snoopynologyst",0,es
es_441,"¡Feliz día, queerfriends! #OrgulloLGTBI",1991,0,es
es_188,@USER Estaríamos encantadas de poder saber qué crees que tiene de malo lo queer y la Ley Trans porque la hemos leído y no vemos ni un sólo artículo injusto o peligroso para nuestros derechos como mujeres cis. Cis es q nuestra identidad de genero coincide con la q nos asignaron. Mujer.,"Feministas radicales #HastaElCoñoDeTransfobia. Ellas.
ADVERTENCIA DE CONTENIDO SENSIBLE EN TUITS OCULTADOS | Ilustraciones de Mara Saturio",0,es
es_2041,Denuncian una agresión homófoba en un mercado de Barcelona: «Que sepas que el perro ha detectado que eres maricón» #stophomofobia #visibilidad #diversidad #igualdad #lgtbiq #libertad #derechoslgtb #amaresunderechohumano URL vía @USER,"Comunidad LGTBI+ sin ánimo de lucro. Reivindicamos la igualdad, la diversidad y los DDHH URL",0,es
es_2012,"Hoy, en el día de la #LGTBIfobia quiero recordar a todos nuestros hermanos maricones que ideológicamente se sienten de derechas, conservadores o liberales. Todos formamos parte del colectivo y todos debemos exigir unidos a los partidos que votamos que se comprometan con lo #LGTBI","🇪🇸🏳️‍🌈Progreso, laicismo. Historia, política, mapas. Me pone nervioso el sectarismo. Más castizo que un chotis. Re, non verbis.",1,es
es_1355,"«Lo que divide a la clase obrera no es el discurso antirracista, el feminismo, el movimiento #LGTB #LGTBIQ+ o lo «queer»:

— Lo que divide a la clase obrera es el racismo, la misoginia, la homofobia y la transfobia.»

Firma @USER 
➡️ URL URL",bhikṣhu ༜ gelong,0,es
es_1502,"@USER La cosa es simple, por un lado las feministas lista, a las que el caballo de troya del generismo queer llamado ley trans no se lo han colado, y las tontas que les cuelan que esto va de derechos humanos, y hasta llegan a asumir el neolenguaje y se definen como cis, te cagas",Canarión simplón,0,es
es_132,"@USER @USER Total , están copiando esa nefasta teoría queer que está detrás de la llamada ley trans que lo único que hace es quitarle los derechos a las mujeres y mutilar y hormonar a la infancia y a los jóvenes con problemas con sus cuerpos , pero NO pasarán.",,0,es
es_373,"Lectura manifiesto @USER 
Que viva la lucha transmaribibollera
Sin papeles no hay orgullo!
#OrgulloLGTBI #Orgullo #Pride2022 #Orgullo2022 #DiaDelOrgullo URL","En @USER, pero aquí hablo por mí.
Podcast #FeminismosDesdeElArmario.
she&they Ella&elle",0,es
es_1854,"... quien creo ser.

Y mi homosexualidad no me define a ese solo aspecto pero me gustaría sentirme completo... sentir tanto #OrgulloLGTBI que no temiera agachar la cabeza ante los ojos de los demás.

¿Seré capaz de ser una marica digna de admirar?","Performo la sexualidad, la belleza, el cuerpo y el amor.",1,es
es_1327,"Estas semanas estuve dudando de mi orientación y ya no se si soy lesbiana,bisexual,queer o no binarie. Me siento tan cofundidx y ser juzgadx.

#HappyPrideMonth #pride #lgtbq #loveislove","La mejor Directioner y Swiftie💜                    
 She/Her                                                      
Argentina🇦🇷
⭐️⭐️⭐️
18 Años",0,es
es_1104,"Más marica el que no ama.
Amor es amor❤️🏳️‍🌈
#DiaDelOrgullo #loveislove",Comunicadora social en formación📚,1,es
es_1809,"2020; Año de las mujeres LTB, Sororida y Feminismo ♀️🏳️‍🌈✊🏿🚺👭👩‍❤️‍💋‍👩 #Orgullo2020 #Pride #Orgullo #Orgull2020 #lgtb #lgtbi #lgtbiq #queer #trans #travesti #transgenero #transexual #lgtb+ #lgtbi+ #lgtbiq+ #LTB URL",#lgtb #lgtbi #lgtbiq #queer  #lgtb+ #lgtbi+ #lgtbiq+#intersindical #intersindicalvalenciana #intersindicalsemueve #intersindicalv#intersindicalvarealgtbi+,0,es
es_509,"🌈 #DíaDelOrgullo Recuerda los disturbios de Stonewall, donde inició el movimiento moderno por la lucha de derechos de personas gays, lesbianas, bisexuales y transexuales, intersexuales, queers que se rebelaron contra un sistema que perseguía, hostigaba y violentaba URL",Cuenta oficial Twitter de la Universidad Nacional Villa María.,0,es
es_288,A casita después del #OrgulloLGTBI con las preciosas y maravillosas @USER y @USER ❤️🏳️‍🌈🏳️‍⚧️,"She/Her🪷 Lv.21💀 Bi y neurodivergente✌️Científica Abzurda, Anticapitalista, Escritora nivel Br1, vivo media vida pensado en fantasía✨OMS😼 AX💣GF: @USER💍",0,es
es_246,"No hables por el movimiento. Yo soy lesbiana y no soy queer. Cosas muy diferentes. Soy abolicionista de género y no apoyo la ley trans. Ahora si quieres vienes y me explicas lo duro que es vivir sufriendo misoginia, sexismo y lesbofobia. No dejáis de ser tíos acosando mujeres. URL",Feminista radical. Abolicionista. Lesbiana.,0,es
es_840,Ya no queda nada ! Nos vemos pronto ! #queer #madrid #cursos #teoriaqueer #LGBTQIA #LGBT #LGBTQ #lgtb autumn #pride #History #AcademicChatter #queerart URL,"Punk scholarship: Old Books, Queer theory and Birgitta of Sweden, the Madonna of Medieval Mystics. E/Em/Eir",0,es
es_1561,"La #Homofobia es #Transfobia ....
Tomad nota y abrid los ojos sobre el emporio #queer 💰🎀🌎 #gays #lesbianas @USER @USER @USER @USER @USER URL","Experta, Data fan, la alegría de la huerta",0,es
es_351,"Soy un chico, bisexual, femenino o masculino segun me plazca, pero sobre todo queer y un pedazo de MARICÓN #OrgulloLGTBI URL","una rosa blanca de metal de tal pa cual, qué tal",1,es
es_118,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER ¿Qué derechos les faltan?
¿Qué batalla, si no habéis tenido ni que debatir? Se ha hecho todo rápido y por la puerta de atrás, sin consenso social.
Cambiaos el nombre que la ley trans-queer es lo más capitalista y neoliberal que hay.
Pd. Dejad de darle patadas al diccionario.",,0,es
es_2025,La #LGTBIfobia es un virus que hay que erradicar. Su vacuna: la educación #DiaContralaLGTBIfobia #loveislove #LGTBI #gay #lesbiana #bisexual #intersexual #queer #pluma #asexual #diversidad #igualdad URL,"ONG de salud sexual, diversidad e igualdad. Diversity, equality & sexual health/rights NGO",0,es
es_1383,#Homofobia vecinal en #Barajas #Madrid  Vecino aporreando puerta de matrimonio #gay amenazando y llamando maricones. #lgtbi @USER,"Vivo con mi marido en Madrid. No hablo con ni para cerebros manipulables, el 90 % de la población mundial actual. En España no hay democracia. #YoNoVoto. ❤️✈️",0,es
es_1406,"• Nuevo #articulolgbt 🔖 #vasostequileros #shotstequila #orgullogay #orgullolgbt #lgbt #pride #gayisokay #gay #queer #proudlygay #iamgay #🏳️‍🌈 🥃🌈

$ 150

🔴🟠🟡🟢🔵🟣
#ventanarosa #tiendalgbt #articuloslgbt #espaciocultural #monterrey URL",Tienda de #articulosLGBT 🏳️‍🌈 + #envíos al interior de la República Mexicana 🇲🇽 + #espaciocultural + #noticias 🗞 📲 #Facebook / #Instagram laventanarosa,0,es
es_1669,"Que no me hables de tu regla ni de tu dolor de ovarios puta #TERF que yo soy más mujer que tú, sales a presumir de tus órganos reproductivos bien formados y eso es #Transfobia @USER @USER URL","republicana, feminista y atea. Anestesista en SAS",0,es
es_361,"2. Todo lo relacionado con el placer anal (el pegging, por ejemplo) está negado para estos sujetos: se mueren de ganas, de miedo y de pena por explorarse y no se lo dicen a sus novias porque: tremendo marica. #OrgulloLGTBI",Un ser más habitando el mundo.,0,es
es_592,"En el mes del orgullo #LGTBI+ esta canción de Rodrigo Cuevas.
""Era maricón de nacimiento, una cosa mítica en Xixon.
Fio de Concha la guapa  y era un ídolo, una juerga y era la madre que lo parió"".
URL","🔻Memoria/DDHH/RBU/LGTBIQ+ Cambio climático🌍
💜Feminista con prole.
Señora mayor delicada de salud, aprendiendo.
💮Cultivo plantas en maceta x amor al arte🪴",1,es
es_1888,"Raposas!
Mañana sábado, víspera del día del orgullo 🌈 , os convidamos a venir a brindar con unas margaritas de tamarindo 🍸 , para celebrar todo lo que haya que celebrar, sin olvidarse de que la lucha continúa cada día.

#bolloverano #lgtbiq #queer #orgullobollero URL","Bar vegano y librería feminista cooperativa en Poble Sec. Haciendo del activismo un modo de vida. Con los vicios y los cuidados en el centro.  🌱 Tapioles, 47",1,es
es_1405,"URL
Por las putas y travestís
Por los chaperos
Por las personas trans
Por las lesbianas
Por los maricones
Por lxs bisexuales

DESEANDO AMAR
DESEANDO AMAR

SOMOS #DIFICILESDECURAR 

#4Mayo #AntiFascista
#EleccionesMadrid 
#OrgulloLGTBI 
#NOPASARÁN #FCKNZS",Queer lgtbi ciutat morta VIH+,1,es
es_1442,"Les invito a leer el siguiente artículo que desmonta a las trans-odiadoras TERF. La ley trans no va en contra de los derechos de las mujeres, al contrario.  Aquí se responden TODAS las interrogantes del TEMA. incluidas las referidas a la TEORÍA QUEER. URL","Ing. Geóloga UCV  |  Anti-fascista  |   Feminista  |  Libertaria  |  Fitness y vida saludable  |  Atea  |

     El auto-cuidado es un acto de resistencia.",0,es
es_625,"""El respeto no tiene peros.""
.
.
.
.
#tuyyosomoscocut #cocutlgbti #cocut #lgbt #lgbtlove #love #amoresamor #loveislove #lesbian #gay #bisexual #trans #queer #instalgbt #instagay #gaymexico #gaytijuana #mexico #bajacalifornia #tijuana #tijuanapride #pride #orgullogay URL","ONG dedicada a apoyar y ayudar a la Comunidad Lesbico Gay en Tijuana México y toda la Región de B.C. México Tijuana, B.C. Mexico.",0,es
es_107,@USER A Carmen Calvo algunas la estan poniendo verde por abstenerse en vez de votar no a la ley Trans/Queer. Yo la disculpo completamente por las dificiles circunstancias de bipolarización política. Eso no quita que crea que Carmen Calvo debería haber luchado con mas efectividad,Medico endocrinólogo,0,es
es_1549,"@USER La defensa acérrima que hacen los hombres de la ley trans demuestra que son sus principales beneficiarios. Bien porque asumen ""transicionar"" ellos mismos como un derecho, bien porque les atraen las mujeres trans pero no quieren ser considerados maricones.",,0,es
es_381,Feliz día del #OrgulloLGTBI también para los maricones que no ejercemos URL,"Bienvenido a mi twitter. Entre libremente, por su propia voluntad, y deje parte de la felicidad que trae.

URL",1,es
es_977,O sea que por llamarle otras cosas además de maricon ya no es un asesinato homofobo?? Pero en que país vivimos?? 🤬🤬 que te llamen maricon como insulto ya es en si HOMOFOBIA. #semeestanhinchando #lgtb  URL,Yo no fui. yo no vote al PP. Periodista. Viajero. Inconformista. Valladolid- Cubelles,0,es
es_309,Muy buenas tardes. Me voy a plantar en el #OrgulloLGTBI tal que así de putón y a quién no le guste que no mire. Feliz #Orgullo2022 maricones!!!!!!!! 🌈🌈🌈🌈🌈🌈🌈 #OrgulloMadrid2022 URL,"Si no stas de acuerdo, no me sigas",1,es
es_2045,Exacto hay que decirlo más #RojosYMaricones  y pluma pluma gay de Los Morancos y #LGTBIQ orgullosos. Que se callen los de #vox y su discurso rancio. URL,🔻✊🏽۞♀️🏳️‍🌈🏳️‍⚧️ 🐾♻️💪🏿🔩🥑 / Amor y pasión a todo lo 🇦🇷🧉/ ۞۞ En @USER como Independiente ۞۞ #AndalucismoDeIzquierdas / @USER,0,es
es_990,"@USER Mi tío tuvo que emigrar, era el ""mariconcillo"" De chico entre los vecinos. Que a nadie se le olvide que son personas, somos hoy más los que apoyamos #Orgullo #LGTBI  por todos los que hoy no están, y silenciaron 🏳‍🌈🏳‍🌈🏳‍🌈","⛔ Multimenciones 
⛔ No Mensajes privados⛔
Hija y Nieta de  Gato Rubio
Del Barranco Del Abogado 
Granada ☺",0,es
es_791,"@USER @USER Estamos a dos queertelediarios de convertirnos en el 'Feminist Pride'. Es TREMENDO (y MUY rápido) lo que está pasando.
Ni te cuento cuando tengan su paraguas legislativomisógino de la ley trans refrendado...","Mujer, ni cis ni zas. Pronombres: fe / mi/ nis / ta (si eres transactivista o queer, respétalos y sigue tu camino).
#SexoNoEsGénero #SexNotGender
♀️💜",0,es
es_141,"@USER Las leyes que igualaban los derechos y obligaciones de hombres y mujeres ya estaban hechas.
Contra la violencia machista no se ha hecho nada. Seguimos muriendo igual.
Y la posible futura Ley Trans (o Queers) es una aberración.",Una asturiana en Málaga. Cosecha del 52. Paseando por el lado izquierdo de la Acracia mientras siento la vida. Mis opiniones son mías. No milito en nada.,0,es
es_397,"🏳️‍🌈”¡Acá, el orgullo es todo el año”!🏳️‍🌈

✨¡Felíz día del Orgullo!✨

 📚Nos sumamos a la celebración con una visita a @USER , un café bar con librería #LGBT ubicado en Palermo.

🌈 🌈🌈🌈🌈🌈🌈🌈🌈

#BACapitalGastronomica
#Díadelorgullo URL",Sigamos trabajando juntos para que Buenos Aires sea la capital gastronómica de América Latina.,0,es
es_1588,"@USER El Prof. Errasti piensa + o - que lx Trans no es más que una ""moda neoliberal queer"" que tiene absorbidos a los jovenxs de ahora y que cuando tengan su/mi edad cambiarán de opinión. Es una opinión. La suya. Mi opinión es que es #Transfobia y que atenta contra los #DDHH.",🏛️ Exalcalde @USER 🏳️‍🌈🏳️‍⚧️Cofundador @USER y 📡 @USER 🏰 Historia y 🖼 Arte 🏋🏻‍♂️ Deporte 🚄 Trenes y alguna cosa más,0,es
es_111,"@USER @USER 
3 hombres cis gays hablando de cultura #LGTB para todo el mundo (los heteros también tienen derecho a mariconear). En el último programa entrevistamos a uno de los fundadores de la fundación 26 de Diciembre (centrada en los mayores LGTB)
URL","🏳️‍🌈🇪🇸
Murciano superviviente, podéis escuchar mis aventuras en @USER y en @USER.",1,es
es_1128,"El mundo futuro viene con pluma y lentejuela! Orgullosa de mis alumnos queer, espero tengan un mejor futuro!!!  #pride #OrgulloLGTBI URL",Un humano solo por sangrar...,0,es
es_125,"@USER @USER @USER @USER @USER @USER Del derecho de la infancia a la #Coeducación más bien entiende poco. De hecho, la doctrina queer-transgenerista de los PY que hay detrás de su ley trans (la misma que la de las leyes trans autonómicas) la está secuestrando #LaCoeducacciónSecuestrada.",Docentes Feministas por la Coeducación URL   URL,0,es
es_668,"""Amor es amar sin prejuicios.""
.
.
.
.
#tuyyosomoscocut #cocutlgbti #cocut #lgbt #lgbtlove #love #amoresamor #loveislove #lesbian #gay #bisexual #trans #queer #instalgbt #instagay #gaymexico #gaytijuana #mexico #bajacalifornia #tijuana #tijuanapride #pride #orgullogay URL","ONG dedicada a apoyar y ayudar a la Comunidad Lesbico Gay en Tijuana México y toda la Región de B.C. México Tijuana, B.C. Mexico.",0,es
es_808,"""¡Soy humano!""
.
.
.
.
#tuyyosomoscocut #cocutlgbti #cocut #lgbt #lgbtlove #love #amoresamor #loveislove #lgbtquotes #quotes #citas #lesbian #gay #bisexual #trans #queer #instalgbt #instagay #gaymexico #gaytijuana #mexico #bajacalifornia #tijuana #tijuanapride #pride #orgullogay URL",(Cualquier pronombre/Any pronoun) Licenciadx en Psicología.,0,es
es_902,De verdad se ayuda a las personas transexuales?  #lgtbi #trans #lesbian #gay #🏳️‍⚧️ #🏳️‍🌈 #tomboy #biseuxal #inter #pride #queer #trangenero 🏳️‍⚧️🏳️‍🌈🍀,"Vivir el momento cuenta, vida solo una. Con orgullo de ser transgénero🏳️‍⚧️ ❤️🧡💛💚💙💜♀️🐾🏳️‍🌈🏳️‍⚧️",0,es
es_1789,"Ayer a mi y a mi amigo nos escupieron 2 chicos en metro L1 mientras nos llamaban maricones de mierda, fue horrible y que encima pase en el día del orgullo me sento súper mal.. #Orgullo2020 #LGTBI",derecho - upf barcelona - 🏳️‍🌈🇪🇬🇲🇦,0,es
es_270,me bloquearon el tiktok por subir este video hablando en lenguaje inclusivo… #homofobia #transfobia #queerfobia #ternurefobia URL,you shouldn't let poets lie to you,0,es
es_863,"Creímos en una denuncia falsa porque era verosímil. Antes habían asesinado a Samuel Luiz al grito de maricón. Las agresiones a las personas #LGTBI han aumentado en 2021. #StopLGTBIfobia
Concentración, sábado 11, 19'00 Puerta del Sol. @USER @USER URL",#ONG  #PensamientoCrítico #Feminismo #DDHH #LGTBI #Ecologismo #Glocal #ExclusiónSocial #PersonasSinHogar #SanidadPública #EducaciónPública #JusticiaClimática,0,es
es_1706,"Esta noche, 19h: Charla online: Liberación LGTBI+: Marxismo y teoría queer

Con Irena Ventsislávova y Xoán Vázquez

¿Qué aportan la teoría queer y el marxismo a la lucha por la liberación de las personas #LGTBI+?

Zoom ID: 843 4728 3092
Contraseña: Marx21 URL","Red/xarxa/sare/rede anticapitalista ✊🏼✊🏿Somos una red de activistas que luchamos por el socialismo desde abajo, en los movimientos amplios.
URL",0,es
es_329,"La bandera ondea en Corbanera, pasan dos en moto, mira la ""Bandera gay"" me ven y gritan ""bollera"" ¿y seguro que se preguntan por el Orgullo hetero? #ArgulluCantabria #OrgulloLGTBI URL",,0,es
es_493,"Hace solo un año en Coruña, Samuel era asesinado a mano limpia al grito de “maricón de mierda”. Lo recuerdo para el que crea que la comunidad no tiene nada por lo que seguir luchando hoy. #OrgulloLGTBI","Xornalista en el lado oscuro. 24 años entre Madrid, Vigo, São P, Baltimore y Caracas. Tengo acento venezolano para los españoles y español para los venezolanos.",0,es
es_2042,@USER orgulloso de tí. Orgulloso de mi amigo maricón. #OrgulloGay,"Los niños van a la escuela. A mi no me dejan, ya no me dejan. ¡¡¿QUÉ?!!",1,es
es_1429,"@USER @USER @USER Cierto pero no se pueden negar derechos legítimos, esa mierda de juego lo hizo Podemos para apuntalar a este estado fascista que no rompió con el fascismo, que yo estoy en contra de la mierda de ley Trans pero hay ciertas cosas que no paso","Na miña conta hai unha serie de principos:
1. Son nacionalista de esquerdas
2.Feijóo non é un 'moderado'
3.FCK VOX
4.#Vigomáisalá",0,es
es_1167,Feliz Orgullo!! #Orgullo #Orgullo2021 #OrgulloLGTBI #queer URL,Doctor en Género y Diversidad,0,es
es_164,"@USER @USER @USER @USER Es que son la #queerinquisición y todo se veta bajo el velo de #transfobia, tanto que @USER ya le llama #transobvia",A Woman Needs a Man like a Fish Needs a Bicycle,0,es
es_2068,"Como estará la cosa para que hasta la Etxebarria me resulte sensata.
Ojalá algún maricon prominente diciendo lo mismo sobre el #OrgulloGay (el problema es q en el Orgullo hay demasiada fiesta y eso atrae demasiado) URL","🇪🇸🏳️‍🌈Progreso, laicismo. Historia, política, mapas. Me pone nervioso el sectarismo. Más castizo que un chotis. Re, non verbis.",0,es
es_502,"Feliz #DiaDelOrgullo ✊
Comparto este artículo que escribí para @USER el año pasado.

Hoy se protesta y se celebra la diferencia, be weird, be queer 🌷🏳️‍🌈 URL","𝗔𝗻𝘁𝗼𝗻𝗶𝗼 𝗥𝗼𝗱𝗿𝗶́𝗴𝘂𝗲𝘇 𝗠𝗼𝗹𝗶𝗻𝗮. (He/him)
Cultural manager. Contributor. Queer thinking, art & music.",0,es
es_782,@USER Sí esto sale adelante o si no también. ¡Ojalá sus hijas/os y las hijas/os de sus hijas/os sean todas/os personas #LGTBIQ+🏳️‍🌈🏳️‍⚧️y les encante hacer #poliamor con sus amigas/os y parejas! #StopLGTBIQfobia🏳️‍🌈 #stoplesbofobia #stophomofobia #stoptransfobia🏳️‍⚧️ #stopbifobia #stopqueerfobia,"I want to be for the human rights: free, tolerant, respectful...",0,es
es_1542,"@USER @USER @USER No hay nada mas fascista y cínico que pretender victimizar al emporio #queer 🎀💰🛕 revestirlo de #derechos #LGTBI y usarlo de excusa para atacar a #Mujeres feministas que combaten la #discriminacion por razón de #sexo 🌎. 
URL","Experta, Data fan, la alegría de la huerta",0,es
es_1570,"@USER Pero si que hay puntos de desencuentro y no retorno, por ejemplo para las queer no estar de acuerdo con la ley trans implica discurso del odio y transfobia. Lo mismo con el tema de abolir/regular la prostitución... También hay muchos trans que no están de acuerdo con la ley trans","Me gustan los gatos al solete y que los ricos paguen mucho más. RBU o barbarie. Que te follen Bertín, aquí somos de Ozzy Osbourne. Salut i república!! 😎✊⚡",0,es
es_1878,@USER @USER @USER @USER @USER @USER @USER @USER En este mes tan importante comparto este momento vivido con #CarlosJauregui en mi show #ALaCamaConLaGala año 94 #PRIDE2020 #Orgullo2020 #Orgullo #OrgulloLGTBI #ElOrgulloNosUne #PrideMonth2020 #Pride #MoriaDeGala #MoriaCasan #RaulGala #Transformista #Queer #Gay URL,"Actor Transformista y Productor Publicitario.
para mi  Twitter voy a escupir todo lo político #Sabelo",0,es
es_758,"@USER @USER @USER Usted sabe del aprecio que le tenemos a todos los que luchan y si es por Cuba, más aún. Yo me pregunto ¿por qué fue expulsado el partido de las feministas de izquierda unida?, lo sabemos, teorías queer, la ley trans, etc. que ha llevado a la izquierda española a una atomización.","Yo rechazo la mentira porque sé que la ignorancia ha sido la gran aliada de la opresión a lo largo de la historia. Comandante en Jefe, Fidel #TodoPorCuba #Cuba",0,es
